Doba handlowa;Doba;Godzina;Krajowe zapotrzebowanie na moc [MW];Godzina szczytu;Data publikacji
"2025-01-31";"2025-01-31";"16";22688;"NORMALNE UŻYTKOWANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"17";22563;"NORMALNE UŻYTKOWANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"18";22975;"ZALECANE OSZCZĘDZANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"19";22763;"ZALECANE OSZCZĘDZANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"20";22175;"ZALECANE OSZCZĘDZANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"21";20638;"NORMALNE UŻYTKOWANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"22";19288;"NORMALNE UŻYTKOWANIE";"2025-01-31 22:24"
"2025-01-31";"2025-01-31";"23";18100;"NORMALNE UŻYTKOWANIE";"2025-01-31 22:24"
"2025-02-01";"2025-02-01";"0";16488;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"1";16013;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"2";15863;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"3";15850;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"4";15950;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"5";16300;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"6";17363;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"7";18313;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"8";19225;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"9";20163;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"10";20125;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"11";20275;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"12";20400;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"13";20663;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"14";20038;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"15";20075;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"16";20325;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"17";20800;"ZALECANE OSZCZĘDZANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"18";20150;"ZALECANE OSZCZĘDZANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"19";20261;"ZALECANE OSZCZĘDZANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"20";19288;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"21";18625;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"22";17725;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-01";"2025-02-01";"23";16263;"NORMALNE UŻYTKOWANIE";"2025-02-02 08:44"
"2025-02-02";"2025-02-02";"0";15338;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"1";14675;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"2";14313;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"3";14250;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"4";14300;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"5";14688;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"6";15275;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"7";15950;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"8";16538;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"9";17213;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"10";17963;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"11";18213;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"12";18325;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"13";18488;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"14";18200;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"15";18363;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"16";18713;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"17";19513;"ZALECANE OSZCZĘDZANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"18";19538;"ZALECANE OSZCZĘDZANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"19";19513;"ZALECANE OSZCZĘDZANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"20";19088;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"21";18550;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"22";17388;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-02";"2025-02-02";"23";16325;"NORMALNE UŻYTKOWANIE";"2025-02-02 22:30"
"2025-02-03";"2025-02-03";"0";15713;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"1";15288;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"2";15350;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"3";15338;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"4";15950;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"5";17388;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"6";20738;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"7";22838;"ZALECANE OSZCZĘDZANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"8";23438;"ZALECANE OSZCZĘDZANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"9";23825;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"10";22913;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"11";22775;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"12";22625;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"13";23300;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"14";22813;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"15";22888;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"16";23375;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"17";23925;"ZALECANE OSZCZĘDZANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"18";23525;"ZALECANE OSZCZĘDZANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"19";23375;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"20";23038;"ZALECANE OSZCZĘDZANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"21";21525;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"22";19925;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-03";"2025-02-03";"23";18363;"NORMALNE UŻYTKOWANIE";"2025-02-04 01:46"
"2025-02-04";"2025-02-04";"0";17600;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"1";17025;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"2";16800;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"3";16888;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"4";17488;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"5";18113;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"6";20963;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"7";22750;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"8";23513;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"9";23213;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"10";22700;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"11";22975;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"12";22613;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"13";22088;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"14";22000;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"15";22438;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"16";23150;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"17";23975;"ZALECANE OSZCZĘDZANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"18";23563;"ZALECANE OSZCZĘDZANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"19";23325;"ZALECANE OSZCZĘDZANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"20";22800;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"21";21338;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"22";19900;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-04";"2025-02-04";"23";18463;"NORMALNE UŻYTKOWANIE";"2025-02-04 22:23"
"2025-02-05";"2025-02-05";"0";17350;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"1";17100;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"2";16825;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"3";17063;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"4";17463;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"5";18663;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"6";21338;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"7";22975;"ZALECANE OSZCZĘDZANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"8";23500;"ZALECANE OSZCZĘDZANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"9";22688;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"10";21938;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"11";22163;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"12";21925;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"13";21750;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"14";21950;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"15";22163;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"16";23038;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"17";23975;"ZALECANE OSZCZĘDZANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"18";23425;"ZALECANE OSZCZĘDZANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"19";23288;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"20";22863;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"21";21138;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"22";19500;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-05";"2025-02-05";"23";18063;"NORMALNE UŻYTKOWANIE";"2025-02-05 23:42"
"2025-02-06";"2025-02-06";"0";17113;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"1";16675;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"2";16550;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"3";16588;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"4";17013;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"5";18263;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"6";21113;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"7";21925;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"8";23238;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"9";23625;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"10";23650;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"11";23800;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"12";23850;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"13";23613;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"14";23575;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"15";23225;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"16";23488;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"17";24050;"ZALECANE OSZCZĘDZANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"18";23200;"ZALECANE OSZCZĘDZANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"19";23200;"ZALECANE OSZCZĘDZANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"20";22700;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"21";21250;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"22";19738;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-06";"2025-02-06";"23";18250;"NORMALNE UŻYTKOWANIE";"2025-02-06 22:25"
"2025-02-07";"2025-02-07";"0";17525;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"1";17125;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"2";17025;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"3";17013;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"4";17300;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"5";18475;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"6";21263;"ZALECANE OSZCZĘDZANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"7";22725;"ZALECANE OSZCZĘDZANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"8";23388;"ZALECANE OSZCZĘDZANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"9";23638;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"10";23000;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"11";23763;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"12";23400;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"13";23525;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"14";22913;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"15";22850;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"16";23200;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"17";23563;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"18";23413;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"19";22963;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"20";22388;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"21";21113;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"22";19663;"ZALECANE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-07";"2025-02-07";"23";18450;"NORMALNE UŻYTKOWANIE";"2025-02-07 23:22"
"2025-02-08";"2025-02-08";"0";17075;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"1";16525;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"2";16213;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"3";16138;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"4";16338;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"5";16675;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"6";17550;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"7";18313;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"8";19350;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"9";19375;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"10";19400;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"11";19338;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"12";19338;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"13";19100;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"14";18688;"ZALECANE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"15";19525;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"16";20400;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"17";20575;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"18";20350;"ZALECANE OSZCZĘDZANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"19";20050;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"20";19675;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"21";18725;"ZALECANE OSZCZĘDZANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"22";17750;"ZALECANE OSZCZĘDZANIE";"2025-02-08 22:26"
"2025-02-08";"2025-02-08";"23";16525;"NORMALNE UŻYTKOWANIE";"2025-02-08 22:26"
"2025-02-09";"2025-02-09";"0";15638;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"1";15150;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"2";14788;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"3";14738;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"4";14925;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"5";15113;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"6";15463;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"7";15913;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"8";16788;"ZALECANE OSZCZĘDZANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"9";17138;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"10";17900;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"11";17450;"ZALECANE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"12";17313;"ZALECANE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"13";17725;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"14";17925;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"15";17925;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"16";18738;"ZALECANE OSZCZĘDZANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"17";19888;"ZALECANE OSZCZĘDZANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"18";19850;"ZALECANE OSZCZĘDZANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"19";19588;"ZALECANE OSZCZĘDZANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"20";19000;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"21";18238;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"22";17463;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-09";"2025-02-09";"23";16613;"NORMALNE UŻYTKOWANIE";"2025-02-09 23:44"
"2025-02-10";"2025-02-10";"0";15963;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"1";15200;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"2";14925;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"3";15150;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"4";15738;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"5";17350;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"6";20775;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"7";22438;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"8";23238;"ZALECANE OSZCZĘDZANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"9";22925;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"10";22300;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"11";21975;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"12";21763;"ZALECANE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"13";21913;"ZALECANE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"14";22388;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"15";22613;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"16";23613;"ZALECANE OSZCZĘDZANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"17";23850;"ZALECANE OSZCZĘDZANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"18";23350;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"19";23550;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"20";23075;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"21";21513;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"22";20050;"NORMALNE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-10";"2025-02-10";"23";18575;"ZALECANE UŻYTKOWANIE";"2025-02-10 22:59"
"2025-02-11";"2025-02-11";"0";17888;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"1";17363;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"2";17163;"ZALECANE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"3";17325;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"4";17725;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"5";19000;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"6";22050;"NORMALNE UŻYTKOWANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"7";23400;"ZALECANE OSZCZĘDZANIE";"2025-02-11 23:50"
"2025-02-11";"2025-02-11";"8";23963;"ZALECANE OSZCZĘDZANIE";"2025-02-11 23:50"
